heure,kind,quality,prix,vendu,disparu,n_evt
2026-09-04T12,89,0,4740.0,12,,1
2026-09-04T13,89,3,4730.0,2,,1
2026-09-04T14,89,0,4400.0,2,,1
2026-09-04T14,89,1,4420.0,2,,1
2026-09-04T14,89,2,4460.0,44,,1
2026-09-04T14,89,3,4720.0,8,,1
2026-09-04T15,89,3,4720.0,32,,1
2026-09-04T16,89,2,4460.0,10,,2
2026-09-04T16,89,5,5325.0,22,,1
2026-09-04T17,89,0,4400.0,2,,1
2026-09-04T17,89,1,4420.0,24,,1
2026-09-04T17,89,3,4680.0,6,,1
2026-09-04T17,89,5,5325.0,200,,1
2026-09-04T18,89,1,4420.0,3,,1
2026-09-04T18,89,5,5325.0,36,,1
2026-09-04T21,89,0,4410.0,2,,1
2026-09-04T21,89,2,4450.0,1,,1
2026-09-04T21,89,2,4460.0,23,,1
2026-09-04T21,89,3,4680.0,12,,1
2026-09-04T21,89,3,4690.0,28,,1
2026-09-04T23,89,2,4440.0,0,1,1
2026-09-04T23,89,3,4690.0,0,70,1
2026-09-04T23,89,3,4700.0,0,134,2
2026-09-04T23,89,3,4710.0,102,0,1
2026-09-05T00,89,3,4710.0,10,0,1
2026-09-05T01,89,1,4430.0,28,0,1
2026-09-05T01,89,2,4450.0,0,5,1
2026-09-05T01,89,2,4460.0,15,0,1
2026-09-05T01,89,3,4710.0,4,0,1
2026-09-05T01,89,4,4750.0,38,0,2
2026-09-05T02,89,0,4380.0,0,4,1
2026-09-05T02,89,0,4390.0,2,0,1
2026-09-05T02,89,1,4430.0,1,0,1
2026-09-05T02,89,2,4200.0,0,3,1
2026-09-05T02,89,3,4710.0,80,0,2
2026-09-05T03,89,1,4430.0,8,0,1
2026-09-05T03,89,2,4460.0,28,0,2
2026-09-05T03,89,3,4710.0,12,0,1
2026-09-05T03,89,4,4750.0,22,0,1
2026-09-05T04,89,1,4430.0,8,0,1
2026-09-05T04,89,2,4460.0,20,0,1
2026-09-05T05,89,0,4390.0,6,18,2
2026-09-05T05,89,1,4430.0,0,45,1
2026-09-05T05,89,2,4460.0,4,0,1
2026-09-05T05,89,3,4710.0,0,53,1
2026-09-05T05,89,3,4720.0,19,0,1
2026-09-05T05,89,4,4740.0,40,0,1
2026-09-05T05,89,5,5300.0,144,0,1
2026-09-05T06,89,4,4730.0,3,0,1
2026-09-05T07,89,0,4400.0,8,0,1
2026-09-05T07,89,2,4460.0,40,0,2
2026-09-05T07,89,4,4700.0,118,98,2
2026-09-05T07,89,4,4730.0,0,48,1
2026-09-05T07,89,4,4740.0,0,51,1
2026-09-05T07,89,4,4750.0,0,67,1
2026-09-05T07,89,4,4780.0,0,20,1
2026-09-05T07,89,4,4790.0,48,0,1
2026-09-05T08,89,0,4390.0,16,0,1
2026-09-05T08,89,2,4450.0,0,6,1
2026-09-05T08,89,2,4460.0,30,0,2
2026-09-05T08,89,3,4690.0,0,221,1
2026-09-05T08,89,3,4720.0,24,25,2
2026-09-05T08,89,3,4730.0,0,46,1
2026-09-05T08,89,3,4740.0,0,12,1
2026-09-05T09,89,1,4450.0,0,20,1
2026-09-05T09,89,2,4450.0,0,1,1
2026-09-05T09,89,3,4740.0,4,0,1
2026-09-05T09,89,4,4790.0,24,46,2
2026-09-05T09,89,5,5300.0,88,0,1
2026-09-05T10,89,0,4390.0,4,0,1
2026-09-05T10,89,2,4450.0,0,1,1
2026-09-05T10,89,2,4460.0,15,0,1
2026-09-05T10,89,3,4740.0,114,0,2
2026-09-05T11,89,2,4460.0,53,0,2
2026-09-05T11,89,3,4740.0,200,0,1
2026-09-05T11,89,4,4780.0,0,20,1
2026-09-05T11,89,4,4790.0,166,0,2
2026-09-05T11,89,5,5300.0,96,0,1
2026-09-05T12,89,0,4380.0,0,18,2
2026-09-05T12,89,0,4390.0,5,0,1
2026-09-05T12,89,1,4500.0,28,0,1
2026-09-05T12,89,2,4460.0,0,40,1
2026-09-05T12,89,2,4470.0,0,138,1
2026-09-05T12,89,2,4480.0,0,392,1
2026-09-05T12,89,2,4510.0,12,0,2
2026-09-05T12,89,3,4740.0,36,0,2
2026-09-05T12,89,4,4790.0,30,0,1
