heure,kind,quality,prix,vendu,disparu,n_evt
2026-09-04T12,45,0,15.7,3242,,1
2026-09-04T12,45,0,15.8,4000,,1
2026-09-04T14,45,0,15.5,1017,,1
2026-09-04T14,45,2,15.8,1980,,1
2026-09-04T14,45,2,16.0,7456,,1
2026-09-04T15,45,0,15.7,1835,,1
2026-09-04T15,45,2,15.8,4320,,2
2026-09-04T15,45,3,15.9,8447,,2
2026-09-04T16,45,0,15.7,1727,,1
2026-09-04T16,45,1,15.7,46230,,2
2026-09-04T16,45,2,15.8,4190,,2
2026-09-04T16,45,4,16.7,16170,,1
2026-09-04T16,45,4,16.8,25590,,1
2026-09-04T17,45,0,15.7,42854,,4
2026-09-04T17,45,2,15.8,22024,,3
2026-09-04T18,45,0,15.7,9010,,2
2026-09-04T18,45,2,15.8,8365,,1
2026-09-04T21,45,0,15.2,8154,,2
2026-09-04T21,45,0,15.3,4353,,3
2026-09-04T21,45,0,15.4,17156,,2
2026-09-04T21,45,2,15.4,4725,,1
2026-09-04T21,45,3,15.4,12000,,2
2026-09-04T21,45,3,15.5,9654,,1
2026-09-04T23,45,0,15.5,97,0,1
2026-09-04T23,45,0,15.6,322,0,2
2026-09-04T23,45,2,15.5,0,2904,1
2026-09-04T23,45,2,15.7,2871,0,2
2026-09-04T23,45,3,15.6,0,8203,1
2026-09-05T00,45,0,15.3,1653,3658,2
2026-09-05T00,45,0,15.5,500,0,1
2026-09-05T00,45,3,15.1,150,0,1
2026-09-05T00,45,3,15.5,4694,0,1
2026-09-05T01,45,0,15.3,12353,3593,2
2026-09-05T01,45,2,15.4,0,1633,1
2026-09-05T01,45,3,15.1,0,100281,1
2026-09-05T01,45,3,15.4,0,32424,1
2026-09-05T01,45,3,15.5,13101,0,4
2026-09-05T02,45,0,15.5,1732,3435,5
2026-09-05T02,45,0,15.6,24633,0,1
2026-09-05T02,45,2,15.6,0,12332,1
2026-09-05T02,45,2,15.7,0,6574,1
2026-09-05T02,45,3,15.5,0,1738,1
2026-09-05T02,45,3,15.7,6170,0,1
2026-09-05T02,45,3,15.8,96004,0,3
2026-09-05T03,45,0,15.5,0,1086,1
2026-09-05T03,45,0,15.6,2081,0,2
2026-09-05T03,45,2,15.6,0,5799,1
2026-09-05T03,45,3,15.7,943,0,2
2026-09-05T04,45,0,15.6,77233,0,4
2026-09-05T04,45,2,15.4,760,0,1
2026-09-05T04,45,3,15.7,3897,0,2
2026-09-05T05,45,0,15.3,0,400,1
2026-09-05T05,45,0,15.4,2026,1067,2
2026-09-05T05,45,0,15.5,4097,11760,2
2026-09-05T05,45,0,15.6,18440,0,1
2026-09-05T05,45,2,15.4,0,757,1
2026-09-05T05,45,2,15.6,0,26000,1
2026-09-05T05,45,3,15.5,6638,24757,2
2026-09-05T05,45,3,15.7,17173,414,2
2026-09-05T05,45,3,15.8,4321,0,1
