heure,kind,quality,prix,vendu,disparu,n_evt
2026-09-04T12,101,0,199.0,2732,,1
2026-09-04T13,101,3,199.0,1824,,1
2026-09-04T14,101,1,198.0,6457,,2
2026-09-04T14,101,3,199.0,1236,,1
2026-09-04T15,101,1,199.0,53,,1
2026-09-04T15,101,3,199.0,10245,,2
2026-09-04T15,101,4,200.0,5691,,1
2026-09-04T16,101,0,199.0,2499,,1
2026-09-04T16,101,4,200.0,3956,,1
2026-09-04T17,101,1,199.0,1653,,1
2026-09-04T17,101,4,200.0,6999,,2
2026-09-04T18,101,2,199.0,5181,,1
2026-09-04T18,101,3,200.0,6653,,2
2026-09-04T18,101,4,200.0,12434,,1
2026-09-04T21,101,0,196.0,6701,,1
2026-09-04T21,101,1,197.0,424,,1
2026-09-04T21,101,1,198.0,4950,,1
2026-09-04T21,101,2,197.0,3864,,1
2026-09-04T21,101,3,198.0,7800,,2
2026-09-04T21,101,4,198.0,7318,,2
2026-09-04T23,101,0,195.0,0,168,1
2026-09-04T23,101,0,196.0,0,90,1
2026-09-04T23,101,0,197.0,0,96,1
2026-09-04T23,101,1,197.0,0,627,1
2026-09-04T23,101,2,197.0,6349,0,1
2026-09-04T23,101,3,198.0,5992,0,2
2026-09-05T00,101,0,196.0,0,92,1
2026-09-05T00,101,2,197.0,0,3099,1
2026-09-05T00,101,3,198.0,12847,0,3
2026-09-05T00,101,4,198.0,0,4306,1
2026-09-05T01,101,0,198.0,0,2141,5
2026-09-05T01,101,1,198.0,0,5075,5
2026-09-05T01,101,3,198.0,7050,6458,5
2026-09-05T01,101,3,199.0,874,0,1
2026-09-05T01,101,4,199.0,7825,5747,3
2026-09-05T02,101,0,197.0,0,2382,1
2026-09-05T02,101,1,198.0,0,381,1
2026-09-05T02,101,1,199.0,9625,0,1
2026-09-05T02,101,2,199.0,0,1000,1
2026-09-05T02,101,3,198.0,0,2913,1
2026-09-05T02,101,3,199.0,21474,1978,3
2026-09-05T03,101,0,197.0,0,7544,1
2026-09-05T03,101,0,198.0,0,256,1
2026-09-05T03,101,0,199.0,0,1267,2
2026-09-05T03,101,1,199.0,9390,7743,3
2026-09-05T03,101,2,197.0,0,176,1
2026-09-05T03,101,2,199.0,3052,19251,2
2026-09-05T03,101,3,199.0,0,19793,2
2026-09-05T03,101,4,200.0,3480,5697,3
2026-09-05T03,101,5,200.0,0,4510,2
2026-09-05T04,101,0,198.0,3064,0,1
2026-09-05T04,101,1,196.0,0,5208,2
2026-09-05T04,101,1,198.0,2432,0,2
2026-09-05T04,101,2,197.0,6679,0,2
2026-09-05T05,101,0,198.0,0,3095,2
2026-09-05T05,101,1,197.0,0,4504,1
2026-09-05T05,101,1,198.0,0,1580,1
2026-09-05T05,101,2,197.0,0,829,1
2026-09-05T05,101,2,198.0,0,15000,1
2026-09-05T05,101,4,198.0,17319,4193,3
2026-09-05T05,101,4,199.0,1907,0,2
2026-09-05T06,101,0,198.0,4689,164,2
2026-09-05T06,101,1,197.0,0,3190,1
2026-09-05T06,101,1,198.0,0,300,1
2026-09-05T06,101,2,198.0,0,5199,2
2026-09-05T06,101,4,199.0,12188,0,2
2026-09-05T07,101,0,196.0,0,669,1
2026-09-05T07,101,0,197.0,12273,7345,4
2026-09-05T07,101,0,198.0,0,408,2
2026-09-05T07,101,1,198.0,3381,2584,3
2026-09-05T07,101,2,198.0,0,2548,1
2026-09-05T07,101,4,199.0,16364,0,2
2026-09-05T08,101,0,198.0,0,88,1
2026-09-05T08,101,1,197.0,0,424,1
2026-09-05T08,101,2,198.0,0,6448,1
2026-09-05T08,101,3,198.0,0,603,1
2026-09-05T08,101,3,199.0,2219,0,1
2026-09-05T08,101,4,199.0,12569,1778,5
2026-09-05T09,101,0,198.0,0,36,1
2026-09-05T09,101,1,199.0,8981,0,1
2026-09-05T09,101,2,199.0,5465,1367,3
2026-09-05T09,101,3,199.0,6479,8211,5
2026-09-05T10,101,0,197.0,0,104,1
2026-09-05T10,101,0,198.0,1892,648,2
2026-09-05T10,101,0,199.0,0,3159,4
2026-09-05T10,101,1,198.0,0,992,1
2026-09-05T10,101,1,199.0,1980,7894,6
2026-09-05T10,101,2,199.0,0,4118,3
2026-09-05T10,101,5,200.0,1321,0,1
2026-09-05T11,101,0,196.0,0,8030,1
2026-09-05T11,101,0,197.0,0,6904,1
2026-09-05T11,101,0,198.0,393,0,1
2026-09-05T11,101,1,197.0,0,2500,1
2026-09-05T11,101,1,198.0,3416,10967,3
2026-09-05T11,101,2,198.0,1679,0,1
2026-09-05T11,101,3,197.0,0,45,1
2026-09-05T11,101,3,198.0,5454,13809,3
2026-09-05T12,101,0,197.0,0,10133,1
2026-09-05T12,101,0,198.0,0,14586,3
2026-09-05T12,101,0,199.0,0,975,2
2026-09-05T12,101,1,198.0,0,1980,1
2026-09-05T12,101,2,198.0,2009,2166,3
2026-09-05T12,101,3,199.0,0,9146,2
2026-09-05T12,101,4,199.0,7546,2108,2
2026-09-05T12,101,4,200.0,12529,12004,5
2026-09-05T12,101,5,200.0,0,3679,1
2026-09-05T13,101,0,197.0,0,376,1
2026-09-05T13,101,1,198.0,0,2045,1
2026-09-05T13,101,3,199.0,0,3222,1
2026-09-05T13,101,4,199.0,15230,2795,2
2026-09-05T13,101,4,200.0,2576,0,1
2026-09-05T14,101,1,197.0,0,4,1
2026-09-05T14,101,1,198.0,10695,9627,3
2026-09-05T14,101,1,199.0,2345,0,1
2026-09-05T14,101,2,198.0,0,1846,1
2026-09-05T14,101,2,199.0,0,1267,1
2026-09-05T14,101,3,198.0,0,6728,2
2026-09-05T14,101,5,199.0,898,0,1
2026-09-05T15,101,0,198.0,25541,0,5
2026-09-05T15,101,1,198.0,0,80,1
2026-09-05T15,101,2,198.0,0,12826,3
2026-09-05T15,101,3,198.0,0,83,1
2026-09-05T16,101,0,198.0,7866,0,2
2026-09-05T16,101,1,198.0,0,759,1
2026-09-05T16,101,2,198.0,0,908,2
2026-09-05T17,101,0,198.0,10761,0,1
2026-09-05T17,101,2,198.0,0,215,1
2026-09-05T17,101,4,198.0,0,14384,1
2026-09-05T18,101,0,198.0,0,14610,3
2026-09-05T18,101,4,199.0,878,0,1
2026-09-05T18,101,5,199.0,6247,11697,5
2026-09-05T19,101,1,198.0,5125,1106,2
2026-09-05T19,101,2,197.0,0,3415,1
2026-09-05T19,101,3,198.0,0,624,1
2026-09-05T19,101,3,199.0,24419,2060,3
2026-09-05T19,101,4,198.0,0,4190,1
2026-09-05T19,101,4,199.0,1764,12575,2
2026-09-05T20,101,0,195.0,0,352,1
2026-09-05T20,101,0,196.0,0,3615,3
2026-09-05T20,101,0,197.0,731,2252,4
2026-09-05T20,101,1,195.0,0,8104,1
2026-09-05T20,101,1,196.0,0,339,1
2026-09-05T20,101,1,197.0,3750,1162,3
2026-09-05T20,101,2,197.0,0,9694,2
2026-09-05T20,101,3,197.0,0,18,1
2026-09-05T20,101,3,198.0,1864,0,1
2026-09-05T21,101,0,196.0,0,9048,1
2026-09-05T21,101,0,197.0,18404,0,2
2026-09-05T23,101,0,196.0,1679,0,1
2026-09-05T23,101,0,197.0,15247,11365,4
2026-09-05T23,101,1,196.0,0,2575,1
2026-09-06T00,101,0,195.0,0,56,1
2026-09-06T00,101,0,196.0,0,5980,4
2026-09-06T00,101,0,197.0,30091,0,10
2026-09-06T00,101,1,197.0,40,1490,4
2026-09-06T00,101,2,196.0,0,282,1
2026-09-06T00,101,2,197.0,0,1000,1
2026-09-06T00,101,3,197.0,0,9404,2
2026-09-06T00,101,4,197.0,0,2063,1
2026-09-06T01,101,0,196.0,0,208,2
2026-09-06T01,101,0,197.0,6560,0,5
