heure,kind,quality,prix,vendu,disparu,n_evt
2026-09-04T12,80,0,4960.0,40,,1
2026-09-04T13,80,0,4460.0,16,,1
2026-09-04T14,80,0,4460.0,2,,1
2026-09-04T14,80,1,4950.0,68,,1
2026-09-04T14,80,6,5550.0,61,,1
2026-09-04T15,80,3,4980.0,76,,2
2026-09-04T16,80,1,4960.0,1,,1
2026-09-04T16,80,2,4970.0,20,,1
2026-09-04T16,80,4,5000.0,68,,1
2026-09-04T17,80,0,4460.0,6,,1
2026-09-04T17,80,2,4960.0,46,,1
2026-09-04T17,80,4,5000.0,103,,1
2026-09-04T17,80,5,5025.0,26,,1
2026-09-04T18,80,2,4960.0,61,,2
2026-09-04T18,80,4,5000.0,2,,1
2026-09-04T18,80,5,5025.0,16,,1
2026-09-04T21,80,0,4540.0,8,,1
2026-09-04T21,80,2,4940.0,16,,1
2026-09-04T21,80,2,4950.0,23,,2
2026-09-04T21,80,3,4980.0,14,,1
2026-09-04T21,80,4,4990.0,55,,1
2026-09-04T21,80,4,5000.0,467,,1
2026-09-04T21,80,5,5000.0,44,,1
2026-09-04T21,80,5,5025.0,157,,1
2026-09-04T23,80,1,4960.0,20,0,1
2026-09-04T23,80,2,4950.0,0,73,1
2026-09-04T23,80,2,4960.0,0,49,1
2026-09-04T23,80,2,4970.0,0,104,1
2026-09-04T23,80,2,4990.0,144,0,1
2026-09-04T23,80,3,4980.0,0,18,1
2026-09-04T23,80,3,4990.0,0,34,1
2026-09-05T00,80,0,4620.0,0,4,1
2026-09-05T00,80,0,4630.0,4,0,1
2026-09-05T00,80,2,4970.0,0,107,1
2026-09-05T00,80,2,4980.0,0,18,1
2026-09-05T00,80,3,5000.0,0,53,1
2026-09-05T00,80,5,5000.0,32,0,1
2026-09-05T00,80,5,5025.0,9,0,1
2026-09-05T01,80,1,4960.0,8,0,1
2026-09-05T01,80,2,4980.0,8,0,1
2026-09-05T01,80,5,5000.0,200,0,2
2026-09-05T02,80,2,4980.0,0,7,1
2026-09-05T02,80,2,4990.0,39,0,2
2026-09-05T02,80,3,4990.0,0,100,1
2026-09-05T02,80,4,5000.0,47,0,2
2026-09-05T02,80,5,5000.0,0,15,1
2026-09-05T03,80,0,4630.0,0,17,1
2026-09-05T03,80,1,4960.0,0,7,1
2026-09-05T03,80,2,4980.0,26,0,2
2026-09-05T03,80,2,4990.0,8,0,1
2026-09-05T04,80,2,4980.0,104,0,2
2026-09-05T04,80,4,4990.0,0,32,1
2026-09-05T04,80,4,5000.0,84,0,1
2026-09-05T04,80,5,5025.0,0,23,1
2026-09-05T04,80,5,5050.0,77,0,1
2026-09-05T05,80,0,4970.0,4,1,2
2026-09-05T05,80,1,4970.0,0,29,1
2026-09-05T05,80,2,4980.0,2,0,1
2026-09-05T05,80,4,5000.0,3,0,1
2026-09-05T05,80,5,5050.0,200,0,1
2026-09-05T06,80,2,4970.0,4,31,2
2026-09-05T06,80,3,4980.0,26,0,1
2026-09-05T06,80,4,5000.0,178,0,2
2026-09-05T07,80,2,4980.0,0,76,1
2026-09-05T07,80,3,4980.0,52,70,2
2026-09-05T07,80,4,4990.0,8,21,2
2026-09-05T07,80,4,5000.0,120,0,1
2026-09-05T07,80,8,6400.0,0,148,1
2026-09-05T08,80,0,4970.0,0,10,1
2026-09-05T08,80,2,4970.0,0,40,1
2026-09-05T08,80,2,4980.0,0,90,1
2026-09-05T08,80,2,4990.0,55,0,3
2026-09-05T08,80,4,4990.0,0,15,1
2026-09-05T09,80,2,4990.0,10,0,1
2026-09-05T09,80,4,5000.0,60,0,1
2026-09-05T09,80,5,5000.0,19,181,2
2026-09-05T10,80,0,4970.0,0,3,1
2026-09-05T10,80,1,4980.0,0,4,1
2026-09-05T10,80,2,4990.0,85,0,2
2026-09-05T10,80,4,4990.0,4,8,2
