heure,kind,quality,prix,vendu,disparu,n_evt
2026-09-04T13,116,0,39.0,6,,1
2026-09-04T13,116,1,40.75,875,,1
2026-09-04T14,116,0,38.75,20,,1
2026-09-04T14,116,0,39.0,77,,1
2026-09-04T14,116,0,39.25,461,,1
2026-09-04T15,116,0,39.25,486,,2
2026-09-04T15,116,1,40.5,1242,,1
2026-09-04T16,116,0,39.0,120,,1
2026-09-04T16,116,0,39.25,2102,,2
2026-09-04T16,116,2,41.5,1594,,1
2026-09-04T17,116,0,39.0,4,,1
2026-09-04T17,116,2,41.75,4312,,1
2026-09-04T18,116,0,38.5,115,,1
2026-09-04T18,116,0,38.75,4,,1
2026-09-04T18,116,1,40.75,2500,,1
2026-09-04T18,116,2,41.75,5221,,2
2026-09-04T21,116,0,39.0,25,,1
2026-09-04T21,116,0,39.25,136,,3
2026-09-04T21,116,1,40.25,14505,,1
2026-09-04T21,116,4,44.0,1000,,1
2026-09-04T23,116,0,39.0,0,100,1
2026-09-04T23,116,0,39.25,177,0,1
2026-09-05T00,116,0,39.25,9,402,2
2026-09-05T00,116,0,39.5,1883,0,1
2026-09-05T00,116,4,45.0,0,1000,1
2026-09-05T01,116,0,39.5,2486,0,1
2026-09-05T01,116,2,41.75,0,5893,1
2026-09-05T02,116,0,38.75,0,1,1
2026-09-05T02,116,0,39.0,62,15,2
2026-09-05T02,116,0,39.25,111,0,1
2026-09-05T03,116,0,38.75,863,0,2
2026-09-05T03,116,0,39.25,234,0,1
2026-09-05T03,116,2,42.0,0,205,1
2026-09-05T03,116,2,42.25,0,300,1
2026-09-05T03,116,2,42.5,0,2185,1
2026-09-05T03,116,2,42.75,476,0,1
2026-09-05T04,116,0,38.75,4,0,1
2026-09-05T05,116,0,38.5,0,58,1
2026-09-05T05,116,0,38.75,1003,182,3
2026-09-05T05,116,2,42.75,0,524,1
2026-09-05T05,116,2,43.0,965,0,1
2026-09-05T06,116,0,38.75,99,0,2
2026-09-05T06,116,2,42.75,176,0,1
2026-09-05T07,116,0,38.75,0,4301,3
2026-09-05T07,116,0,39.0,324,0,4
2026-09-05T07,116,2,42.75,875,0,1
2026-09-05T07,116,4,40.75,0,550,1
2026-09-05T07,116,4,41.0,0,1000,1
2026-09-05T07,116,4,41.25,0,1000,1
2026-09-05T07,116,4,41.5,0,1000,1
2026-09-05T07,116,4,41.75,0,1000,1
2026-09-05T07,116,4,42.0,0,1000,1
2026-09-05T07,116,4,43.0,0,1000,1
2026-09-05T08,116,0,38.5,235,265,2
2026-09-05T08,116,0,38.75,0,52,1
2026-09-05T08,116,0,39.0,0,426,1
2026-09-05T08,116,1,39.25,257,0,1
2026-09-05T09,116,0,39.25,0,1231,2
2026-09-05T09,116,1,39.25,0,67,1
2026-09-05T09,116,1,39.5,3544,0,4
2026-09-05T10,116,0,39.5,423,0,1
2026-09-05T10,116,1,39.5,0,676,1
2026-09-05T11,116,0,39.25,0,100,1
2026-09-05T11,116,0,39.5,5985,0,3
2026-09-05T12,116,0,38.5,0,20,1
2026-09-05T12,116,0,39.0,282,0,3
2026-09-05T13,116,0,38.75,0,120,3
2026-09-05T13,116,0,39.0,0,2320,2
2026-09-05T13,116,0,39.25,0,227,1
2026-09-05T13,116,1,39.0,125,1818,2
2026-09-05T13,116,1,39.5,35,0,1
2026-09-05T13,116,2,42.75,4376,0,1
2026-09-05T14,116,0,39.25,0,582,3
2026-09-05T14,116,0,39.5,826,0,2
2026-09-05T14,116,1,39.25,0,158,1
2026-09-05T14,116,1,39.5,0,1468,2
2026-09-05T14,116,1,39.75,0,2997,1
2026-09-05T14,116,1,40.0,1763,0,1
2026-09-05T15,116,0,39.0,0,3,1
2026-09-05T15,116,0,39.25,230,0,1
2026-09-05T15,116,2,42.5,1924,0,1
2026-09-05T15,116,4,43.25,0,1280,1
2026-09-05T15,116,4,43.5,0,1000,1
2026-09-05T15,116,4,43.75,0,1000,1
2026-09-05T15,116,4,44.0,0,1000,1
2026-09-05T15,116,4,45.0,0,1000,1
2026-09-05T16,116,0,39.25,0,184,1
2026-09-05T16,116,0,39.5,2016,0,1
2026-09-05T16,116,1,39.75,0,1100,1
2026-09-05T16,116,1,40.0,142,0,1
2026-09-05T17,116,0,39.5,413,0,1
2026-09-05T18,116,0,38.5,0,136,1
2026-09-05T18,116,0,38.75,0,500,1
2026-09-05T18,116,0,39.0,0,1299,1
2026-09-05T18,116,0,39.25,1,0,1
2026-09-05T18,116,1,40.0,0,95,1
2026-09-05T18,116,1,40.25,55,1545,2
2026-09-05T18,116,2,42.25,0,862,1
2026-09-05T19,116,0,35.0,0,5,1
2026-09-05T19,116,0,39.0,1246,5,2
2026-09-05T19,116,0,39.25,93,0,1
2026-09-05T19,116,4,44.0,0,1000,1
2026-09-05T20,116,0,38.75,0,976,1
2026-09-05T20,116,0,39.0,1960,0,3
2026-09-05T20,116,1,40.75,0,648,1
2026-09-05T20,116,1,41.0,219,0,1
