heure,kind,quality,prix,vendu,disparu,n_evt
2026-09-04T12,9,0,1.22,42746,,1
2026-09-04T13,9,1,1.21,1182,,1
2026-09-04T14,9,0,1.22,550,,1
2026-09-04T14,9,1,1.22,27206,,1
2026-09-04T15,9,1,1.2,1000,,1
2026-09-04T16,9,0,1.17,9155,,3
2026-09-04T16,9,1,1.2,1805,,1
2026-09-04T17,9,0,1.16,720,,1
2026-09-04T17,9,1,1.2,510,,1
2026-09-04T17,9,2,1.21,291,,1
2026-09-04T18,9,2,1.21,5728,,1
2026-09-04T18,9,3,1.26,14698,,1
2026-09-04T20,9,0,1.15,1569,,1
2026-09-04T20,9,0,1.16,4610,,1
2026-09-04T20,9,0,1.17,193,,1
2026-09-04T20,9,0,1.18,6279,,2
2026-09-04T20,9,0,1.19,24869,,3
2026-09-04T20,9,0,1.21,2338,,2
2026-09-04T20,9,0,1.22,41291,,5
2026-09-04T20,9,1,1.2,107970,,1
2026-09-04T20,9,1,1.22,1414,,1
2026-09-04T20,9,1,1.23,233887,,2
2026-09-04T20,9,2,1.23,3521,,1
2026-09-04T21,9,0,1.12,5294,,1
2026-09-04T21,9,0,1.2,1178,,2
2026-09-04T21,9,0,1.23,34106,,1
2026-09-04T21,9,1,1.2,402,,1
2026-09-04T21,9,1,1.22,3000,,1
2026-09-04T21,9,2,1.23,71188,,1
2026-09-04T21,9,2,1.24,2816,,1
2026-09-04T21,9,2,1.25,117141,,1
2026-09-04T21,9,3,1.25,18207,,1
2026-09-04T21,9,3,1.26,371828,,2
2026-09-04T21,9,3,1.27,3330,,1
2026-09-04T21,9,3,1.28,39963,,1
2026-09-04T21,9,3,1.29,14423,,1
2026-09-04T21,9,3,1.3,122046,,1
2026-09-04T21,9,3,1.31,110000,,2
2026-09-04T23,9,0,1.11,0,8548,3
2026-09-04T23,9,0,1.12,11482,32728,5
2026-09-04T23,9,0,1.13,0,7262,2
2026-09-04T23,9,0,1.14,0,2594,1
2026-09-04T23,9,0,1.15,0,5973,2
2026-09-04T23,9,0,1.17,0,4162,2
2026-09-04T23,9,0,1.18,0,26121,2
2026-09-04T23,9,0,1.19,0,4970,1
2026-09-04T23,9,0,1.2,306,3205,3
2026-09-04T23,9,1,1.19,0,4039,1
2026-09-04T23,9,1,1.2,0,32141,1
2026-09-04T23,9,1,1.21,0,2454,1
2026-09-04T23,9,7,1.78,9500,0,1
2026-09-05T00,9,0,1.2,3000,9580,5
2026-09-05T00,9,0,1.21,0,39405,3
2026-09-05T00,9,0,1.22,0,36712,2
2026-09-05T00,9,0,1.23,170,24893,2
2026-09-05T00,9,0,1.24,0,34223,2
2026-09-05T00,9,1,1.2,0,22601,1
2026-09-05T00,9,1,1.21,0,5590,1
2026-09-05T00,9,1,1.22,0,2000,1
2026-09-05T00,9,1,1.24,0,35520,1
2026-09-05T00,9,1,1.25,0,404736,2
2026-09-05T00,9,2,1.25,0,32500,1
2026-09-05T00,9,2,1.26,1200,0,1
2026-09-05T00,9,3,1.31,16708,0,1
2026-09-05T00,9,4,1.35,2288,0,1
