heure,kind,quality,prix,vendu,disparu,n_evt
2026-09-04T12,29,0,103.0,110,,1
2026-09-04T14,29,0,104.0,1059,,1
2026-09-04T14,29,0,106.0,20200,,2
2026-09-04T15,29,0,105.0,1609,,2
2026-09-04T15,29,0,106.0,225,,1
2026-09-04T16,29,0,100.0,433,,1
2026-09-04T16,29,0,101.0,1065,,3
2026-09-04T17,29,0,100.0,405,,2
2026-09-04T17,29,0,101.0,1596,,1
2026-09-04T18,29,0,100.0,50,,1
2026-09-04T21,29,0,99.0,34,,1
2026-09-04T21,29,0,99.5,3361,,2
2026-09-04T23,29,0,100.0,0,43,1
2026-09-04T23,29,0,101.0,3,758,3
2026-09-04T23,29,0,102.0,0,5766,2
2026-09-04T23,29,0,103.0,0,9295,2
2026-09-04T23,29,0,104.0,0,20825,3
2026-09-04T23,29,0,105.0,4230,3104,2
2026-09-05T00,29,0,103.0,0,10,1
2026-09-05T00,29,0,104.0,0,3763,3
2026-09-05T00,29,0,105.0,30163,0,2
2026-09-05T01,29,0,103.0,172,0,3
2026-09-05T01,29,0,104.0,1562,0,2
2026-09-05T01,29,0,105.0,1529,0,1
2026-09-05T02,29,0,100.0,8815,0,2
2026-09-05T02,29,0,103.0,1113,0,1
2026-09-05T03,29,0,100.0,700,40485,2
2026-09-05T03,29,0,101.0,3728,0,2
2026-09-05T04,29,0,99.0,0,58,2
2026-09-05T04,29,0,99.5,303,0,3
2026-09-05T05,29,0,99.5,0,828,2
2026-09-05T05,29,0,100.0,1000,2355,3
2026-09-05T05,29,0,101.0,2889,3348,4
2026-09-05T06,29,0,98.5,0,29928,1
2026-09-05T06,29,0,99.0,0,28085,1
2026-09-05T06,29,0,99.5,16066,13630,2
2026-09-05T06,29,0,100.0,7400,0,1
2026-09-05T07,29,0,99.5,0,19942,3
2026-09-05T07,29,0,100.0,0,28050,2
2026-09-05T07,29,0,101.0,0,15016,2
2026-09-05T07,29,0,102.0,14246,6845,5
2026-09-05T07,29,0,103.0,4047,683,2
2026-09-05T08,29,0,100.0,300,57,2
2026-09-05T08,29,0,101.0,443,0,1
2026-09-05T08,29,0,102.0,190,0,1
2026-09-05T08,29,0,103.0,10,0,1
2026-09-05T09,29,0,99.5,102,0,1
2026-09-05T09,29,0,100.0,3743,0,2
2026-09-05T10,29,0,99.5,451,6194,4
2026-09-05T10,29,0,100.0,1333,19357,6
2026-09-05T10,29,0,101.0,20,0,1
2026-09-05T11,29,0,101.0,0,8195,2
2026-09-05T11,29,0,102.0,0,44315,3
2026-09-05T11,29,0,103.0,39,7637,3
2026-09-05T11,29,0,104.0,0,31942,4
2026-09-05T11,29,0,105.0,3502,9078,2
2026-09-05T12,29,0,99.5,21246,0,2
2026-09-05T12,29,0,100.0,0,1000,1
2026-09-05T12,29,0,101.0,1948,0,2
2026-09-05T13,29,0,99.0,0,7797,1
2026-09-05T13,29,0,99.5,4334,0,3
2026-09-05T14,29,0,98.0,0,3174,2
2026-09-05T14,29,0,98.5,11569,11222,5
2026-09-05T14,29,0,99.0,0,8321,1
2026-09-05T14,29,0,99.5,0,17484,1
2026-09-05T14,29,0,100.0,0,258,2
2026-09-05T14,29,0,101.0,0,820,1
2026-09-05T14,29,0,102.0,50000,56623,4
2026-09-05T14,29,0,103.0,0,29672,2
2026-09-05T14,29,0,104.0,0,14362,2
2026-09-05T14,29,0,105.0,0,78976,7
2026-09-05T14,29,0,106.0,0,31548,5
2026-09-05T14,29,0,107.0,0,19134,5
2026-09-05T14,29,0,108.0,0,49672,4
2026-09-05T14,29,0,109.0,0,14000,2
2026-09-05T14,29,0,110.0,0,78875,7
2026-09-05T14,29,0,111.0,0,15000,1
2026-09-05T14,29,0,112.0,0,230,1
2026-09-05T14,29,0,113.0,0,205,1
2026-09-05T14,29,0,114.0,0,10000,1
2026-09-05T14,29,0,115.0,0,10000,1
2026-09-05T14,29,0,116.0,0,10852,2
2026-09-05T14,29,0,118.0,0,50000,1
2026-09-05T15,29,0,110.0,0,949,1
2026-09-05T15,29,0,111.0,0,6082,2
2026-09-05T15,29,0,112.0,0,7160,1
2026-09-05T15,29,0,113.0,1,0,1
2026-09-05T15,29,0,115.0,0,3426,1
2026-09-05T15,29,0,116.0,0,77,1
2026-09-05T15,29,0,118.0,0,1000,1
2026-09-05T15,29,0,121.0,0,20,1
2026-09-05T16,29,0,103.0,0,598,1
2026-09-05T16,29,0,104.0,3402,0,1
2026-09-05T16,29,0,109.0,353,0,1
2026-09-05T17,29,0,103.0,2451,1322,2
2026-09-05T18,29,0,101.0,0,17,1
2026-09-05T18,29,0,102.0,2000,1670,2
2026-09-05T18,29,0,103.0,3453,0,1
2026-09-05T19,29,0,98.5,0,5187,1
2026-09-05T19,29,0,99.0,0,7851,3
2026-09-05T19,29,0,99.5,0,11036,3
2026-09-05T19,29,0,100.0,10029,48,3
2026-09-05T20,29,0,98.0,10400,25374,3
2026-09-05T20,29,0,98.5,22583,0,3
2026-09-05T21,29,0,96.5,0,2511,1
2026-09-05T21,29,0,97.0,0,2128,1
2026-09-05T21,29,0,97.5,0,6166,2
2026-09-05T21,29,0,98.0,345,0,1
2026-09-05T23,29,0,97.0,0,616,1
2026-09-05T23,29,0,97.5,0,1094,1
2026-09-05T23,29,0,98.0,0,2599,1
2026-09-05T23,29,0,98.5,0,13288,3
2026-09-05T23,29,0,99.0,0,35000,1
2026-09-05T23,29,0,99.5,5465,0,1
2026-09-06T00,29,0,98.0,0,34,1
2026-09-06T00,29,0,98.5,0,74,2
2026-09-06T00,29,0,99.0,21500,1036,3
2026-09-06T00,29,0,99.5,1829,0,4
2026-09-06T01,29,0,98.5,0,143,1
2026-09-06T01,29,0,99.0,0,40,1
2026-09-06T01,29,0,99.5,5527,0,4
2026-09-06T02,29,0,98.5,0,3340,2
2026-09-06T02,29,0,99.0,7230,27,4
2026-09-06T02,29,0,99.5,50,62891,7
2026-09-06T02,29,0,100.0,4307,0,2
2026-09-06T03,29,0,99.0,471,13501,4
2026-09-06T03,29,0,99.5,0,2882,1
2026-09-06T03,29,0,100.0,1082,0,4
2026-09-06T04,29,0,97.0,110,2119,3
2026-09-06T04,29,0,97.5,0,56,2
2026-09-06T04,29,0,98.0,968,6401,2
2026-09-06T04,29,0,98.5,411,3597,3
2026-09-06T05,29,0,96.5,0,6975,1
2026-09-06T05,29,0,97.0,0,43,1
2026-09-06T05,29,0,97.5,1000,1268,2
2026-09-06T05,29,0,98.0,7027,9449,7
2026-09-06T05,29,0,98.5,0,6189,1
2026-09-06T05,29,0,99.0,720,6134,3
2026-09-06T06,29,0,97.5,0,2876,1
2026-09-06T06,29,0,98.0,0,11581,1
2026-09-06T06,29,0,98.5,0,35,1
2026-09-06T06,29,0,99.0,260,6217,3
2026-09-06T06,29,0,99.5,32683,0,7
2026-09-06T07,29,0,98.5,0,1258,1
2026-09-06T07,29,0,99.0,0,7243,2
2026-09-06T07,29,0,99.5,252,12248,6
2026-09-06T07,29,0,100.0,3256,48372,3
2026-09-06T08,29,0,98.0,0,15350,1
2026-09-06T08,29,0,98.5,0,2440,1
2026-09-06T08,29,0,99.0,0,563,1
2026-09-06T08,29,0,99.5,6659,0,2
2026-09-06T08,29,0,100.0,0,35120,2
2026-09-06T08,29,0,101.0,9880,44900,5
2026-09-06T08,29,0,102.0,2328,926,3
2026-09-06T09,29,0,97.5,0,1,1
2026-09-06T09,29,0,99.5,1099,1293,3
2026-09-06T09,29,0,100.0,100,14593,5
2026-09-06T09,29,0,101.0,3188,2979,4
2026-09-06T10,29,0,99.5,0,6121,3
2026-09-06T10,29,0,100.0,3576,104199,6
2026-09-06T10,29,0,101.0,2260,28389,7
2026-09-06T10,29,0,102.0,0,35006,2
2026-09-06T10,29,0,103.0,2380,0,1
2026-09-06T11,29,0,99.5,350,0,1
2026-09-06T11,29,0,100.0,0,5000,1
2026-09-06T11,29,0,101.0,530,4408,2
2026-09-06T11,29,0,102.0,640,13172,3
2026-09-06T11,29,0,103.0,19000,6000,2
2026-09-06T12,29,0,99.0,0,2563,2
2026-09-06T12,29,0,99.5,70,15527,4
2026-09-06T12,29,0,100.0,351,158,4
2026-09-06T13,29,0,99.0,0,505,1
2026-09-06T13,29,0,99.5,0,6644,2
2026-09-06T13,29,0,100.0,1,4028,2
2026-09-06T13,29,0,101.0,0,4352,1
2026-09-06T13,29,0,102.0,0,93495,6
2026-09-06T13,29,0,103.0,0,17068,3
2026-09-06T13,29,0,104.0,0,86268,3
2026-09-06T13,29,0,105.0,0,36094,2
2026-09-06T13,29,0,106.0,0,38232,4
2026-09-06T13,29,0,107.0,0,8826,3
2026-09-06T13,29,0,108.0,0,9288,2
2026-09-06T13,29,0,109.0,250,5000,2
2026-09-06T13,29,0,110.0,9770,6063,4
2026-09-06T13,29,0,111.0,0,9075,2
2026-09-06T13,29,0,112.0,0,5809,3
2026-09-06T13,29,0,113.0,0,5566,2
2026-09-06T13,29,0,114.0,1514,5488,4
2026-09-06T13,29,0,115.0,5,5000,2
2026-09-06T13,29,0,116.0,27989,25000,3
2026-09-06T14,29,0,99.5,0,1358,1
2026-09-06T14,29,0,100.0,14046,85953,5
2026-09-06T14,29,0,104.0,1100,16234,2
2026-09-06T14,29,0,105.0,0,6950,1
2026-09-06T15,29,0,99.0,0,4588,1
2026-09-06T15,29,0,99.5,0,4048,1
2026-09-06T15,29,0,100.0,0,574,1
2026-09-06T15,29,0,101.0,200,14727,3
2026-09-06T15,29,0,102.0,0,7921,1
2026-09-06T15,29,0,103.0,1560,6309,4
2026-09-06T15,29,0,104.0,13710,0,2
2026-09-06T16,29,0,99.5,0,719,1
2026-09-06T16,29,0,100.0,0,150,1
2026-09-06T16,29,0,101.0,451,2164,3
2026-09-06T16,29,0,102.0,2027,3696,4
2026-09-06T16,29,0,103.0,0,272,3
2026-09-06T16,29,0,104.0,170,0,1
2026-09-06T17,29,0,100.0,0,69,1
2026-09-06T17,29,0,101.0,0,2914,2
2026-09-06T17,29,0,102.0,1346,24760,9
2026-09-06T17,29,0,103.0,3100,0,2
2026-09-06T18,29,0,99.5,0,79,1
2026-09-06T18,29,0,100.0,0,6014,2
2026-09-06T18,29,0,101.0,294,6867,4
2026-09-06T18,29,0,102.0,0,10999,2
2026-09-06T18,29,0,103.0,530,64865,6
2026-09-06T18,29,0,104.0,5000,47434,4
2026-09-06T19,29,0,101.0,0,202,1
2026-09-06T19,29,0,102.0,1599,153,4
2026-09-06T19,29,0,103.0,170,7541,4
2026-09-06T19,29,0,104.0,90,7628,5
2026-09-06T19,29,0,105.0,9015,14086,4
2026-09-06T19,29,0,106.0,0,31807,3
2026-09-06T19,29,0,107.0,10000,0,1
2026-09-06T20,29,0,103.0,0,228,2
2026-09-06T20,29,0,104.0,688,10362,6
2026-09-06T20,29,0,105.0,19420,21565,4
2026-09-06T20,29,0,106.0,0,1150,1
2026-09-06T21,29,0,103.0,0,6783,2
2026-09-06T21,29,0,104.0,482,2869,5
2026-09-06T21,29,0,105.0,9771,0,3
2026-09-06T22,29,0,101.0,0,5290,2
2026-09-06T22,29,0,102.0,142,8109,2
2026-09-06T22,29,0,103.0,5000,0,1
2026-09-06T22,29,0,104.0,1000,0,2
2026-09-06T23,29,0,100.0,0,24,1
2026-09-06T23,29,0,101.0,0,2865,2
2026-09-06T23,29,0,102.0,35,1903,3
2026-09-07T00,29,0,100.0,10,0,1
2026-09-07T00,29,0,101.0,10,0,1
2026-09-07T00,29,0,103.0,10,0,1
2026-09-07T01,29,0,99.5,500,931,2
2026-09-07T01,29,0,100.0,0,21231,2
2026-09-07T01,29,0,101.0,2153,0,5
2026-09-07T02,29,0,99.0,300,0,1
2026-09-07T02,29,0,100.0,4419,1,5
2026-09-07T03,29,0,97.0,0,2882,2
2026-09-07T03,29,0,97.5,0,2746,2
2026-09-07T03,29,0,98.0,5,2849,2
2026-09-07T03,29,0,98.5,300,38,2
2026-09-07T03,29,0,99.0,0,2641,1
2026-09-07T03,29,0,99.5,0,2673,1
