heure,kind,quality,prix,vendu,disparu,n_evt
2026-09-04T12,113,0,125.0,140,,1
2026-09-04T14,113,0,122.0,1000,,1
2026-09-04T15,113,0,122.0,1332,,1
2026-09-04T16,113,0,123.0,100,,1
2026-09-04T16,113,0,124.0,30797,,1
2026-09-04T18,113,0,118.0,599,,1
2026-09-04T21,113,0,123.0,8667,,4
2026-09-04T21,113,0,124.0,19203,,2
2026-09-04T23,113,0,132.0,0,129,1
2026-09-04T23,113,0,133.0,0,386,1
2026-09-04T23,113,0,134.0,485,0,1
2026-09-05T01,113,0,129.0,0,350,1
2026-09-05T01,113,0,130.0,95,103,2
2026-09-05T01,113,0,131.0,0,200,1
2026-09-05T01,113,0,132.0,117,0,1
2026-09-05T02,113,0,132.0,0,1476,2
2026-09-05T02,113,0,133.0,0,8184,2
2026-09-05T02,113,0,134.0,0,7957,2
2026-09-05T02,113,0,135.0,0,14803,1
2026-09-05T03,113,0,135.0,0,700,1
2026-09-05T03,113,0,136.0,9166,134,2
2026-09-05T04,113,0,128.0,0,362,1
2026-09-05T05,113,0,126.0,0,176,1
2026-09-05T05,113,0,127.0,290,1246,4
2026-09-05T05,113,0,128.0,640,0,2
2026-09-05T06,113,0,125.0,100,0,1
2026-09-05T07,113,0,120.0,0,1910,1
2026-09-05T07,113,0,121.0,0,750,1
2026-09-05T07,113,0,122.0,0,231,1
2026-09-05T07,113,0,123.0,0,3345,1
2026-09-05T07,113,0,124.0,0,1685,1
2026-09-05T07,113,0,125.0,0,22663,1
2026-09-05T07,113,0,126.0,100,316,3
2026-09-05T07,113,0,127.0,180,0,2
2026-09-05T08,113,0,124.0,0,191,1
2026-09-05T08,113,0,125.0,0,20,1
2026-09-05T08,113,0,126.0,310,0,1
2026-09-05T09,113,0,125.0,0,774,1
2026-09-05T10,113,0,124.0,33,203,2
2026-09-05T10,113,0,125.0,0,5644,2
2026-09-05T10,113,0,126.0,0,5475,2
2026-09-05T10,113,0,127.0,0,13576,4
2026-09-05T10,113,0,128.0,0,1186,1
2026-09-05T11,113,0,127.0,0,530,1
2026-09-05T12,113,0,123.0,250,0,1
2026-09-05T12,113,0,124.0,54,0,1
2026-09-05T13,113,0,123.0,0,1886,1
2026-09-05T13,113,0,124.0,0,195,1
2026-09-05T13,113,0,125.0,0,641,2
2026-09-05T13,113,0,126.0,359,0,1
2026-09-05T14,113,0,124.0,0,1012,2
2026-09-05T14,113,0,125.0,0,350,1
2026-09-05T14,113,0,126.0,150,3224,2
2026-09-05T14,113,0,127.0,0,13516,3
2026-09-05T14,113,0,128.0,6418,0,1
2026-09-05T15,113,0,123.0,0,556,1
2026-09-05T15,113,0,124.0,0,98,1
2026-09-05T15,113,0,125.0,489,600,2
2026-09-05T15,113,0,126.0,0,169,1
2026-09-05T15,113,0,127.0,0,530,1
2026-09-05T15,113,0,128.0,40000,0,1
2026-09-05T17,113,0,123.0,0,5908,1
2026-09-05T17,113,0,124.0,0,302,1
2026-09-05T17,113,0,125.0,0,1573,1
